"id","shipweight","price","modelno","title","brand","dimensions"
"840","0.42","8.88","CB-NMS012-S1","Siig CB-NMS012-S1 Serial Cable","SIIG","5.85 x 4.95 x 0.9 inches"
"841","0.86","45","ACL100","Sony Portable Handycam AC Adaptor","Sony","9.0 x 6.0 x 3.0 inches"
"842","237","1985.75","113023","Draper Glass Beaded Ambassador Electric Screen - AV Format 9 x 12","Draper",
"843","5.22","39.88","MS80B","3M Monitor Stand for CRT   LCD","3M","19.5 x 11.5 x 1.8 inches"
"844","146","5419.45","111595","Draper AT Grey Signature Series E Acoustically Transparent Screen - 108 diagonal Widescreen Format","Draper",
"845","9","17.48","CV215RED","Coby Red 2-In-1 Stereo Headphones   Earphones CV215RED","Coby","7.25 x 5.8 x 2.88 inches"
"846","0.94","149","K088B-001B","Accell UltraAV DisplayPort Multi-Monitor Adapter","Accell","9.0 x 8.0 x 2.5 inches"
"847","9","114.99","9P2014-01BE","SKB Cases LS Series Luggage Style Transport Case 7 11 16 H x 21 1 8 W x 15 3 4 D outside","SKB Cases","20.375 x 14.0 x 7.0 inches"
"848","1.72","99.99","EQS746","Clarion Half-Din Graphic Equalizer with Built-In Crossover","Clarion","8.1 x 6.1 x 1.7 inches"
"849","0.957","9.54","CO598","Columbian Invitation Envelopes with Grip-Seal 4.375 White 100-ct","Columbian",
"850","0.55","47.17","PF15.6W","3M Laptop LCD Privacy Computer Filter PF15.6W","3M","15.0 x 12.0 x 0.3 inches"
"851","1.938","77.18","11442","Avery Index Maker Clear Label Unpunched Dividers with White Tabs","Avery",
"852","809","13997.99","23046","Da-Lite Da-View Thru-the-Wall Rear Projection Screen - 60 x 80 Video Format","Da-Lite",
"853","25","923.99","76454","Da-Lite Matte White Concord Designer Manual Screen - 70 x 70 AV Format","Da-Lite",
"854",,"74.99",,"V7 DS1SA Single Arm Desk Monitor Mount","V7",
"855","0.85","17.84","11575","Endust LCD and Plasma Screen Cleaner for Small Screens","Endust","8.75 x 5.0 x 1.5 inches"
"856","92","2240","89892","Da-Lite HC Cinema Vision Tensioned Cosmopolitan Electrol - AV Format 7 x 9 diagonal","Da-Lite",
"857","1","139.82","TEW-690AP","TRENDnet TEW-690AP Wireless N Access Point","TRENDnet","7.5 x 5.5 x 2.5 inches"
"858","6.85","448","SRX5308-100NAS","Netgear ProSafe SRX5308 4-Port VPN Appliance","NETGEAR","17.0 x 10.0 x 4.0 inches"
"859","2.254","8.69","70009","Office Snax Fancy Assorted Hard Candy 2 lb",,"7.1 x 7.1 x 5.0 inches"
"860","0.2","49.99","LWDV310FB","Lifeworks LWDV310FB Black 5MP Flip Style HD Digital Camcorder 1.44  LCD Display HD Recording","LIFEWORKS","4.61 x 2.52 x 1.04 inches"
"861","8","143.2",,"Chief Manufacturing Dual Swing Arm LCD Wall Mount","Chief Manufacturing","12.18 x 8.18 x 2.15 inches"
"862","0.2","20.53","279044","Nokia Travel Charger","Nokia","9.0 x 4.0 x 2.5 inches"
"863","1.55","17.84","15333","CoolMax HD-389-U2 3.5  SATA External Enclosure with USB 2.0 Port","Coolmax","10.0 x 7.5 x 2.5 inches"
"864","5.75","38.88","8031101","Fellowes Office Suites Monitor Riser 8031101","Fellowes","20.5 x 15.5 x 10.75 inches"
"865",,"48",,"Hello Kitty Computer Accessories Bundle with Keyboard Wireless Mouse and USB Flash Drive",,
"866",,"0","32630","GE RCA Extension Adapter 2pk","General Electric","1.25 x 1.0 x 0.25 inches"
"867","4.1","39","P8V","APC Premium Audio Video Surge Protector 8 Outlet with Coax Protection 120V","APC","18.0 x 7.0 x 2.0 inches"
"868","2","39.96","82262","MacCase MacCase 15  MacBook PowerBook Pro Sleeve","MacCase","15.5 x 11.5 x 0.5 inches"
"869","3.2","59","SDVD7027-BLACK","Sylvania SDVD7027 7  Portable DVD Player Black","Sylvania","10.575 x 8.82 x 3.15 inches"
"870","4.85","249.23","CB400A","HP CB40 Toner 7500 Page-Yield","HP",
"871","15.07","129","2236VW","AOC 2236VW 22  Widescreen LCD Monitor in Piano Black","AOC","22.9 x 15.5 x 5.1 inches"
"872","0.1","11.88","95407","Verbatim 95407 2GB Secure Digital Card","Verbatim","5.4 x 3.4 x 0.4 inches"
"873","0.4","15.84","CLP-W300A","Samsung CLP-W300A Waste Toner Box","Samsung","4.9 x 3.8 x 3.2 inches"
"874","0.62","97.88","MR-S4MQN-01","Quantum MR-S4MQN-01 DLTtape S4 Cartridge","Quantum","4.28 x 4.05 x 1.8 inches"
"875","5.95","148","OVR-121WFM","Bravo View 12.1  OVR-121WFM Overhead Monitor","Bravo","19.4 x 15.4 x 13.9 inches"
"876","2.42","53","MDRRF925RK","Sony RF Wireless Headphones MDRRF925RK","Sony","13.0 x 10.0 x 4.75 inches"
"877","0.08","10.98","ACM-1B","Cyber Acoustics Monitor Lapel Microphone","Cyber Acoustics","4.5 x 4.0 x 1.0 inches"
"878","2.05","29.82","JK-WR0212-S1","SIIG Wireless Multimedia Keyboard   Mouse","SIIG","21.0 x 7.1 x 2.0 inches"
"879","0.019","6",,"Pilot Q7 Retractable Gel Roller Ball Pen Refill Fine Black 2 count 3-pack",,
"880","1.2","25","36023SAMSILL","Samsill Altego 15.6  Sleeve Pink","Samsill","15.7 x 11.3 x 1.1 inches"
"881","1","7.88","HP59BK","Audiovox Pillowz Stereo Earbuds Black","Audiovox","5.5 x 1.8 x 1.0 inches"
"882","0.6","33.88","GC16044","Griffin Tablet Stand","Griffin","9.9 x 5.9 x 1.5 inches"
"883","6.17","26.98","HP CZ075FN#140","HP 901 Black Inkjet Cartridge Twin Pack","HP","1.0 x 1.0 x 1.0 inches"
"884","0.206","6.47","25181","Avery Copper Reinforced Leather Tab Dividers 12-Tab Jan-Dec Letter Black 12 Set","Avery",
"885","6.002","15.77","20320","Ampad Evidence Perf Top Legal Red Margin Rule White 50-Sheet Pads Pack Dz.","Ampad",
"886","24","264.99","77324","Da-Lite High Power Model B Manual Screen - 60 x 80 Video Format","Da-Lite",
"887","135","4242.99","88285","Da-Lite Dual Vision Tensioned Advantage Deluxe Electrol - HDTV Format 92 diagonal","Da-Lite",
"888","0.19","12.18","DVIEXTAA6IN","Startech 6  DVI-I Dual Link Digital Analog Port Saver Cable","StarTech","8.78 x 4.96 x 0.47 inches"
"889",,"29.88",,"Logitech Wireless Mouse M310 Bundle",,
"890","15.05","299.82","QC444-411-5","Q-See QC444-411-5 4-Channel Video Surveillance System","Q-See","18.15 x 14.25 x 12.45 inches"
"891","0.75","10.88","SBT-SCIDE","Sabrent SATA to IDE Ultra ATA Mini Converter Board","Sabrent","10.0 x 8.0 x 2.8 inches"
"892","1.05","45.88","PL-2301A","PremierTek PL-2301A POWERLINK Amplus Wireless Range Extender","PREMIERTEK","8.7 x 5.9 x 2.7 inches"
"893","0.5","199","MZ-5PA128/US","Samsung 470 Series 128GB SATA II Solid State Drive","Samsung","5.3 x 4.1 x 1.3 inches"
"894","12.5","79.97","GBX7TW","SOLO Cup Company Guildware Heavyweight Plastic Teaspoons 1000ct","SOLO","13.1 x 9.8 x 8.2 inches"
"895","1","32","207492","Diaper Dude Black Coated Grey Digi Laptop Sleeve 13","Diaper Dude","13.5 x 10.5 x 1.3 inches"
"896","0.75","78.88","HX-MTA64DA/G42","Samsung S2 640GB USB 3.0 Portable External Hard Drive Red","Samsung","7.25 x 5.5 x 1.5 inches"
"897","0.65","28.39","DR320DPVB","Sony DR320DPVB VOIP PC Audio Headset Black","Sony","9.77 x 8.78 x 3.35 inches"
"898","1.7","172","TL-SC3171G","TP-Link TL-SC3171G Wireless Day Night Surveillance Camera","TP Link","11.5 x 9.0 x 2.75 inches"
"899","2.5","14.82","3FMNB2020WBK-R","FileMate B2020 Wireless Standard Keyboard and Mouse Bundle Black","Wintec","21.0 x 6.4 x 1.75 inches"
"900","0.2","34.99","IPAD2BAKBLK","iFrogz Backbone Case for iPad 2 Black","iFrogz","10.0 x 8.0 x 0.71 inches"
"901","2.65","35","DC30T","Level TV Wall Mount Full-Motion Mount for 10-30  Flat-Panel TVs DC30T","Level Mount","13.75 x 9.75 x 1.5 inches"
"902","0.6","22.27","AVP-H5","Midland Behind-The-Head 2-Way Radio Headset 2-Pack","Midland","12.5 x 9.5 x 3.0 inches"
"903","0.69","11.37","FCJ1276AB","Scosche 1974-Up Ford Chrysler Jeep Multi-Purpose Kit Including 1999-Up Grand Cherokee","Scosche","8.0 x 4.5 x 2.5 inches"
"904","24.47","96.84","M119XWS1","Elite M119XWS1 Screens Manual Series Pull Down Projection Screen","Elite Screens","84.78 x 4.77 x 4.5 inches"
"905","1.7","29","AKB04US","Targus AKB04US Slim Internet Media USB Keyboard","Targus","18.0 x 6.25 x 0.75 inches"
"906","0.35","52.82","CB2EC","StarTech.com CB2EC ExpressCard to PCMCIA Adapter Card","StarTech","7.79 x 5.67 x 1.7 inches"
"907","0.18","144","SSD0064N1","Zalman N Series SSD0064N1 MLC 64GB Internal SATA II Solid State Drive","ZALMAN USA INC","5.3 x 4.5 x 0.1 inches"
"908","11.4","69.88","C6567B","HP C6567B Coated Paper 1 roll 42-inches x 150 ft","HP","39.42 x 4.05 x 3.78 inches"
"909","1.15","62.98","PE220204","Edge 320GB DISKGO 2.5in. BACKUP ULTRA PORTABLE USB 2.0 HARD DRIVE","EDGE","9.0 x 6.0 x 3.0 inches"
"910",,"98",,"Sumas Media SM-30BT 3  Digital Wide Touch Screen Car Stereo DVD Receiver with Bluetooth","SUMAS",
"911","1.2","97.82","VIDEO-338PCI-LP","Jaton GeForce 6200 256MB Video Card","Jaton","10.0 x 8.25 x 2.5 inches"
"912","1","44.98","KX-TG4022N","Panasonic KX-TG4022N DECT 6.0 Plus Expandable Cordless Answering System w 2 Handsets","Panasonic","5.2 x 5.0 x 2.2 inches"
"913","1.32","20.88","K62562US","Kensington 15.4  Classic Nylon Laptop Sleeve Black","Kensington","15.4 x 13.2 x 3.1 inches"
"914","138","2285.45","102189","Draper M1300 Access Series V Electric Screen  - WideScreen 132 diagonal","Draper",
"915","0.5","9.84","BH-SKTHCRN/2G","Tony Hawk Birdhouse Crowned SkateDrive 2GB USB Flash Drive w XBOX Live Support","EP Memory","6.4 x 3.25 x 0.6 inches"
"917","2.162","35.94","40578","Oxford 5-1 4  Capacity Box File Storage Box Letter Binder Board Black Orange","Oxford",
"918","5.29","139.29","TFDVD7752","Coby 7  LCD Dual Screen Tablet Portable DVD Player","Coby","7.8 x 6.5 x 1.5 inches"
"919",,"5.94",,"Rubbermaid 3-Hole Punched Plastic Edge Strip Magazine Holders for Ring Binders 12ct","Rubbermaid",
"920","0.4438","40.88","SLLC1","Xantech Sllc1 Speaker Level To Line Converter","Xantech","5.75 x 4.5 x 2.25 inches"
"921","24.57","317.99","231510AHG","Platt Heavy-Duty Polyethylene Case with Wheels and Telescoping Handle in Gray 15 x 23 x 10","Platt","23.0 x 15.0 x 10.0 inches"
"922","0.4","44.99","TR-LSSIPD2-OR/EN","Simplism Leather Sleeve Case for iPad 2 Orange","Simplism","10.1 x 8.0 x 0.2 inches"
"923","0.45","3.97","85401","Quartet Dry Erase Tile White 5.5","Quartet","14.0 x 5.5 x 0.5 inches"
"924","0.1","47.88","F8Z646TTC01","Belkin Shield Micra for iPod touch Tint","Belkin","7.0 x 4.5 x 1.0 inches"
"925","0.762","98","43502001","Oki 43502001 Type 9 Black Toner Cartridge","OKI",
"926","0.394","6.47","67060","Rolodex Petite Open Tray Card File","ROLODEX",
"927","3.85","95","CDX-GT35UW","Sony Xplod CDX-GT35UW Car CD Receiver","Sony","6.5 x 6.5 x 1.75 inches"
"928","1.285","14.2","36849NHB","Wilson Jones Basic Vinyl Round Ring Binder w Label Holder","Wilson Jones",
"929","2.3","30.88","3FME3B2TW-R","FileMate 3.5  SATA USB 2.0 and eSATA Hard Drive Enclosure White","Wintec","9.0 x 6.5 x 4.5 inches"
"930","15.64","268.88","Q5985A","HP Q5985A 500 Sheets Input Tray For CLJ3000 CLJ3600 and CLJ3800 Printers - 500 Sheet","HP","21.25 x 21.0 x 11.0 inches"
"931","16.5","118","CR249-TA","Crosley Radio Keepsake USB Turntable Tan","Arkon","22.0 x 15.5 x 10.75 inches"
"932","115","2735.99","84992","Da-Lite Dual Vision Tensioned Cosmopolitan Electrol - AV Format 10 x 10 diagonal","Da-Lite",
"933","7.3","24.97","K6BW","Dart Style Setter Mediumweight Plastic Knives 1000ct",,"11.75 x 9.5 x 9.25 inches"
"934","2","32.88","512P31310LR","EVGA GeForce 210 512MB DDR3 PCI Express Graphics Card","EVGA","11.0 x 7.5 x 1.5 inches"
"935",,"9","HAF150R","JVC Gumy Headphones Red","JVC","1.25 x 0.62 x 0.5 inches"
"936","42.1","697.54","M420SV","Vizio 42  ultra-slim M420SV","Vizio","48.4 x 28.4 x 6.9 inches"
"937","0.25","19.99","30329","Allsop Clingo Universal Vent Mount","Allsop","6.7 x 5.1 x 1.1 inches"
"939","1","14.88","SBT-PCA4","Sabrent USB 2.0 FireWire PCMCIA Cardbus","Sabrent","10.0 x 8.0 x 2.8 inches"
"940","21.4","67.43","7702","PM Company One-Ply Cash Register Point of Sale Rolls 3  x 150 ft White 50 Carton",,
"942","2.14","13.88","WC735I","Gear Head 1.3MP Quick Webcam Pro","Gear Head","7.32 x 5.31 x 2.99 inches"
"943","0.85","29.54","Gs170","T-Mobile LG GS170 Prepaid Cell Phone","T-Mobile","5.98 x 3.54 x 2.44 inches"
"944","1.92","45.54","TN360","Brother TN360 Black Toner Cartridge","Brother","12.87 x 6.867 x 4.617 inches"
"945","1.402","204.75","C5061A","HP 90 Ink Cyan C5061A","HP",
"946","1.15","94.88","IDVD8PEB","I OMagic IDVD8PEB Slim 8x DVD","I/OMagic Corporation","6.66 x 2.97 x 0.66 inches"
"947","0.1","9.88","DVIVGAFM","StarTech.com DVIVGAFM DVI to VGA Cable Adapter - F M","StarTech","5.4 x 2.97 x 0.72 inches"
"948","0.25","22.88","PE187378","EDGE 512MB 1X512MB PC2100 NONECC UNBUFFERED 200 PIN DDR SODIMM","EDGE","9.0 x 6.0 x 3.0 inches"
"949","6.5","304.88","TEW-455APBO","TRENDnet TEW-455APBO  Wireless Super G High Power Outdoor PoE Access Point","TRENDnet","13.59 x 12.69 x 3.2 inches"
"950","15.2","144","VW224T","ASUS 22  LCD Monitor VW224T","Asus","23.1 x 17.9 x 6.4 inches"
"951","91","1799.45","101282","Draper HiDef Grey Premier Electric Screen Premier 132 WideScreen HiDef Grey - WideScreen 132 diagonal","Draper",
"952","135","3600","100321","Draper M1300 Signature Series V Electric Screen  - NTSC 11 diagonal","Draper",
"953","0.12","50.54","VF30CPKB","Sony 30mm Polarizing Filter Kit","Sony","1.73 x 1.73 x 0.33 inches"
"954","2.8","74.88","MKB-135B","Adesso Pro Mechanical Gaming Keyboard","Adesso","19.0 x 7.25 x 1.75 inches"
"955","0.25","17.84","LP34977","LowePro Apex AW10 All-Weather Ultra-Compact Digital Camera Case","Lowepro","8.1 x 3.0 x 2.2 inches"
"956","13.23","139","E195BD-SHD","Sceptre 19  ultra-slim E195BD-SHD","Sceptre","18.03 x 13.46 x 7.87 inches"
"957","14","144.79",,"Buddy Products Hand Wipe Station Steel Black","Buddy Products",
"958","15.01","70.99",,"Kimberly-Clark WypAll L40 Wipers - 12 x13.4 white wypall jumbo rag on a roll 700","Kimberly-Clark",
"959","3","358","1015PN-PU27-BU","Asus Blue 10.1  Eee Seashell 1015PN-PU27-BU Netbook PC with Intel Atom Dual-Core N570 Processor and Windows 7 Starter","Asus","12.0 x 11.0 x 3.0 inches"
"960",,"29.99","FVA4459","New York Mets iPod Touch 4G Hard Case","Tribeca",
"961","1.95","94.88","A8EX","Amped Wireless High Power Outdoor 8 dBi Omni-Directional Wi-Fi Antenna Kit","Amped Wireless","24.0 x 3.6 x 3.5 inches"
"962",,"0","18254","GE Time Delay Fuse","General Electric","2.1 x 1.22 x 1.17 inches"
"963","0.88","14.19",,"REDIFORM OFFICE PRODUCTS                           EcoLogix Recycled Weekly Planner 15-Minute Appts. Wirebound 11 x 8-1 2 Green 2012","REDIFORM OFFICE PRODUCTS","11.375 x 9.25 x 0.437 inches"
"964","1.5","63.96","155611","MacCase 13  Macbook Models","MacCase","14.0 x 10.0 x 0.8 inches"
"965","0.35","17.82","910001830","Logitech Corded Mouse Black","Logitech","8.0 x 5.5 x 2.8 inches"
"966","0.316","29.99","F3U133V06GLD","Belkin Gold Series High-Speed USB 2.0 Cable 6 ft.","Belkin",
"967","204","920.99","27602","Da-Lite Da-Glas Unframed Rear Projection Screen - 43 1 4 x 57 3 4 Video Format","Da-Lite",
"968","3.7","25","VIV-VPT-4654","Vivitar 54  Tripod","Vivitar","22.0 x 4.5 x 4.0 inches"
"969",,"4.53",,"BIC Round Stic Grip Ball Pen Blue 1 Dozen 3-Pack",,
"970","0.14","14.88","ICC1193","iLuv Clear Screen Protective Film for iPad 2","iLuv","11.0 x 8.5 x 0.1 inches"
"971","1.93","78.88","SV231UAF","StarTech Dual-Port USB VGA KVM Switch","StarTech","10.59 x 6.5 x 2.76 inches"
"972",,"248",,"Lowepro LP36147-PEU Pro Runner Camera and Laptop Backpack","Lowepro",
"973","0.05","28","10N0016","Lexmark 16 Black Print Cartridge 10N0016","Lexmark","3.0 x 1.75 x 1.6 inches"
"974","4.5","90.92","EA650GREEN","Antec 650W EarthWatts EA-650 Green PSU","ANTEC","9.2 x 8.4 x 4.4 inches"
"975","0.25","34.88","PEX13943","StarTech.com PEX13943 4 Port PCIe 1394a FireWire Adapter Card","StarTech","6.75 x 6.3 x 2.25 inches"
"976",,"8.84",,"V7 KC0B2-6N6 Standard PS 2 Keyboard","V7",
"977","0.55","19.98","CNPECL1","Audiovox XM Satellite Radio Cables for Eclipse Car Stereos","Audiovox","6.38 x 1.5 x 0.75 inches"
"978","0.3","8.24","30001WM","Sharpie Permanent Markers Fine Point - Black - 12 Count","Sharpie",
"979","0.2","23.41","TRPFSIPADAGEN","Simplism Protector Film for iPad","Simplism","12.0 x 12.0 x 9.0 inches"
"980","81","1682.45","101305","Draper M1300 Premier Electric Screen  - HDTV 119 diagonal","Draper",
"981","120","3139.95","100348","Draper M2500 Signature Series V Electric Screen  - AV Format 72 x 96","Draper",
"982","0.4","10.98","MXT101MM10","Startech 10 ft. HD 15mm VGA Monitor Cable","StarTech","8.75 x 4.75 x 1.0 inches"
"983","0.161","50.05","CB278AN","HP CB278AN HP 57 Ink 500 Page-Yield Tri-Color","HP",
"984","2","15",,"AVF AVF Inc Premium Cable Management in White","AVF Group",
"985","1","81.99","JMS-12X6","Middle Atlantic 12 Master Slave Jumper for MPR Series Modules Sold in Packs of 6","Middle Atlantic",
"986",,"26.88","5SH-00001","Microsoft Wireless Desktop 800 for Business","Microsoft","21.17 x 6.57 x 1.77 inches"
"987","74","274.99","7023","Da-Lite Pixmate 25 x 30 Shelf Television Cart with Cabinet 25.5 34 42 48 54","Da-Lite","54.0 x 30.0 x 25.0 inches"
"988","0.329","16.94","31506","Pilot G2 BeGreen 0.70mm Retractable Gel Ink Roller Ball Pen Black","Pilot",
"989","0.372","5.86","17232","Avery Silhouette Flexible Poly View Binder 1  Capacity","Avery",
"990","1.4","7","27651","Avery 3  Durable Binder with EZ-Turn Ring Navy Blue","Avery","12.063 x 11.625 x 3.426 inches"
"991","0.24","3.88","11416","Avery Index Maker Clear Label Dividers 5-Tab White","Avery","10.8 x 9.0 x 0.2 inches"
"992","0.25","30.5","HP 61","HP 61 Black   Tri-color Combo Inkjet Cartridge","HP","1.0 x 1.0 x 1.0 inches"
"993","42","397.99","91841","Da-Lite Matte White Model C with CSR Manual Screen - 50 x 67 Video Format","Da-Lite",
"994","16","134.99","73101","Da-Lite Matte White Designer Model B with Fabric Case in Pepper - 60 x 60 AV Format","Da-Lite",
"995","2.09","60.09","N25938P","Dicota Dee BacPac Green","DICOTA","45.0 x 31.0 x 15.0 inches"
"996","1.2","29.88","190243 TEB-O","Maxell Timbers Wood Earbuds Oak","Maxell","7.0 x 3.0 x 1.0 inches"
"998","5","51.7","WD3200AVVS","Western Digital AV-GP 320GB SATA Desktop Internal Hard Drive","Western Digital","9.0 x 7.0 x 3.0 inches"
"999","1.5","7.88","PS00291-0001","IGO PS00291-0001 KeyJuice Micro Mini USB Cable","Igo","6.5 x 4.5 x 0.5 inches"
"1000","7","14.88","90482","Amzer Transparent Jelly Case for Motorola XOOM Hot Pink","AMZER","14.0 x 11.0 x 8.0 inches"
"1001","0.74","219","MB511","Motorola Flipout MB511 Black Unlocked","Motorola","2.64 x 2.64 x 0.67 inches"
"1002","9.5","548","11433BU","Lenovo Matte Black 15.6  ThinkPad Edge E520 Laptop PC with Intel i3-2310 Processor and Windows 7 Professional","Lenovo","19.5 x 13.5 x 5.0 inches"
"1003",,"0","HD57683","Scosche HD Full Range Speaker 5","Scosche","8.75 x 6.5 x 3.5 inches"
"1004","0.063","10.88","GG100022","Gecko Sowndwire Retracting 3.5mm to 3.5mm Cable","Gecko Gear Australia","4.0 x 1.2 x 0.5 inches"
"1005","0.77","14.54","VH100","RCA 10dB Video Signal Amplifier","RCA","8.0 x 6.0 x 2.0 inches"
"1006","0.3","139.88","2403-820-105","GN Netcom 2403-820-105 Jabra BIZ 2400 Headset","GN Netcom","7.4 x 5.45 x 2.65 inches"
"1007","1.92","151.54","108R00676","Xerox 108R00676 Extended-Capacity Maintenance Kit For Phaser 8550 Printer","XEROX","14.75 x 3.5 x 3.05 inches"
"1008","0.18","314","340-01230","Microsoft 340-01230 Visual FoxPro v.9.0 Professional Edition - Upgrade","Microsoft","6.75 x 4.77 x 0.45 inches"
"1009","1.5","164.82","BRPX68U2BK","Buffalo Technology MediaStation 6x Blu-ray Writer","Buffalo Technology","8.8 x 7.2 x 3.6 inches"
"1010","0.1","24.56","GB01595","Griffin Technology Screen Care Kit for iPad","Griffin Technology","11.0 x 8.75 x 0.1 inches"
"1012","1","39.88","RP-HSC200-K","Panasonic In-Ear Clip Earphone for iPhone iPod Black","Panasonic","7.2 x 6.7 x 1.4 inches"
"1013","30.8","429","JLC37BC3000","JVC 37  Class LCD 1080p 60Hz HDTV JLC7BC3000","JVC","35.0 x 28.0 x 7.4 inches"
"1015","0.045","4.49","51507","Innovera PC Screen Cleaning Cloths 3 Pack","INNOVERA",
"1016","0.108","8.18","32726PP","Sharpie Retractable Permanent Markers Fine Point Assorted 3pk","Sharpie",
"1017","4.22","20.35","7990-C24","Scotch Cushion Wrap","Scotch",
"1018","0.21","130","413807","Quicken Rental Property Manager 2011 Small Package","Intuit","7.5 x 5.37 x 1.12 inches"
"1019","2.04","57.5","2379268","Channel Sources Techshell for 17  MacBook Pro Black","Channel Sources","17.25 x 13.25 x 1.0 inches"
"1020","0.55","25","N25858P","Dicota 10  Dee Slimcase Gray","DICOTA","30.0 x 22.5 x 5.0 inches"
"1021","1.15","34.99","36031SAMSILL","Samsill Altego 15  Neoprene Laptop Sleeve Platinum","Samsill","15.6 x 12.1 x 1.4 inches"
"1022","0.45","20.39","JU-SA0912-S1","SIIG 2.5  SATA SuperSpeed USB 3.0 Hard Drive Enclosure","SIIG","7.0 x 5.2 x 1.6 inches"
"1023","0.35","7.45","LD-HDS-SLV","Link Depot Stereo Handsfree Headphones Silver","Link Depot","8.5 x 4.5 x 0.25 inches"
"1024","0.1","26.99","89453N","Motorola XOOM Vehicle Power Adapter","MOTOROLA","83.5 x 25.0 x 1.6 inches"
"1025","0.31","49","Mini Video Red","Kodak Mini Red Video Camera 1.8  LCD Display","Kodak","3.51 x 2.34 x 0.61 inches"
"1026","14.3","155","VA2248M-LED","ViewSonic 22  Widescreen LED-LCD Monitor Black VA2248M-LED","ViewSonic",
"1027","1.4","16.88","NSS03","NuGiant Galaxy NSS03 Surge Suppressor","NuGiant","11.42 x 5.12 x 1.5 inches"
"1028","0.63","149.99","65045677","Adobe Software PhotoShop Premiere Element Bd Version 8","Adobe","7.5 x 5.5 x 1.25 inches"
"1029","26.4","84.99",,"Sparco Products Storage File Box Ltr String Button Cls 12 x24 x10-1 4 White","Sparco",
"1030","2.38","79.53","8489A001AA","Canon X25 Toner Cartridge 8489A001AA","Canon","10.0 x 4.0 x 3.0 inches"
"1031","1.85","24.54","VCTR100","Sony 39  Lightweight Camera and Camcorder Tripod VCT-R100","Sony",
"1032","0.3","9.54","F3U133-10-GLD","Belkin 10 Gold-Plated USB Printer Cable","Belkin","9.8 x 3.5 x 1.7 inches"
"1033","0.4","61.92","NN-830012-S2","SIIG FireWire 800 3-Port PCI","SIIG","8.75 x 6.75 x 2.0 inches"
"1034","5.15","59.84","31-017-182","Ergotron 31-017-182 Wall Track - Aluminum","Ergotron","26.0 x 5.0 x 0.5 inches"
"1035","4.5","79.88","IDVD22DLE","I OMagic IDVD22DLE 22x DVD","I/OMagic Corporation","10.8 x 3.15 x 0.97 inches"
"1036",,"20.87",,"Maxell 635128 8x DVD-R Media","Maxell",
"1037","11.8","179","997-2797-00","Planar 997-2797-00 PL Series PL1910M LCD Monitor","Planar","16.46 x 16.2 x 8.7 inches"
"1038","0.58","29.42","C7973W","HP C7973W Ultrium 800 GB WORM Data Cartridge","HP","4.5 x 4.05 x 0.9 inches"
"1039","1","43.99","220225","rooCASE 2-in-1 Kit - Easy-View Leather Easel Cover for B N Nook Color","rooCASE","8.2 x 5.2 x 0.9 inches"
"1040",,"109.82",,"Thermaltake TR2 750W ATX12V   EPS12V Power Supply - 110 V AC 220 V AC","Thermaltake",
"1041","373","2969.2","115019","Draper Matte White Rolleramic Electric Screen - AV Format 8 x 20","Draper",
"1042","165","3602","118212","Draper M2500 Ultimate Access Series V Electric Screen  - AV Format 9 x 9","Draper",
"1043","200","3961.5","118204","Draper M1300 Ultimate Access Series V Electric Screen  - WideScreen 162 diagonal","Draper",
"1044","0.1","29.99","IT4LO-BLU/BLK","iFrogz iPod Touch 4 Luxe Original Case Blue Black","iFrogz","7.5 x 4.4 x 0.5 inches"
"1045","2","129","ST121UTPEP","Startech VGA Video Extender Over Cat5 Point to Point","StarTech","11.5 x 6.5 x 2.5 inches"
"1046","5.5","34.98","81050","Instant Play Piano Deluxe V3.0","Topics Ent","14.4 x 11.0 x 8.5 inches"
"1047","1","57.74","7186","PC Treasures External DVD-RW Drive Pink","PC Treasures","6.0 x 6.0 x 1.0 inches"
"1048","0.15","14.54","HAEBX85P","JVC HAEBX85P Sports Ear-Clip Headphones - Pink","JVC","7.5 x 3.9 x 1.0 inches"
"1049","0.56","19","IBG2030BLK","iLuv 17  MacBook Pro Sleeve Black","iLuv","16.0 x 13.0 x 1.0 inches"
"1050","4.725","8.94","163110","Hammermill Color Laser Gloss Paper 8-1 2 Pack of 300 Sheets","Hammermill",
"1051",,"7.76",,"BIC Triumph 537 0.5mm Needle Point Roller Pen Black 4 Ct. 2-Pack",,
"1052","52","222.99","5721","Da-Lite Pixmate Height Adjustable 22 x 20 Shelf Cart with Projector Well","Da-Lite",
"1053",,"89",,"Back To School Hard Drive Value Bundle 1TB-2TB",,
"1054","27.25","799","AE2240037US","MSI Black Wind Top AE2240-037US All-In-One Desktop PC with Intel Core i3-380M Processor 1TB Hard Drive 21.5  Widescreen Monitor and Windows 7 Home Premium","MSI","25.25 x 20.4 x 8.2 inches"
"1055","0.69","9.88","ABS1212","Scosche 12 X 12 Pre Scored ABS Sheet","Scosche","12.0 x 12.0 x 0.03 inches"
"1056","10.18","119","9H.L4MLN.IBA","BenQ 20  WideScreen LED Monitor GL2030 Black","BenQ","21.25 x 17.25 x 5.0 inches"
"1057","5","45.69",,"S J PAPER                                          File Jackets with 1 1 2 Expansion Letter 11 Pt. Manila 50 Ctn","S J PAPER",
